id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z124vdpo5km0glne223dy5vzykuixd2ho04,Dandear&Charlotte THE REINDEERS LV YU,1 week ago,1493596322484,"6:09 Well, I don't really like you becuase who doesn't like pigs?They're so cute!",0,false,0,,,,,,
z12gjpyjamm3gliis04cftk4cor1xxioxzk0k,Angel Morales,1 week ago,1493596322488,Kids react to Iron Maiden please,0,true,1,,,,,,
,,,,,,,,default-z12gjpyjamm3gliis04cftk4cor1xxioxzk0k.1493578797463011,Xenon Flash,1 week ago,1493596322491,Angel Morales To extreme,0
z13cwnnw1vqxtnln522vy5lxrmquff0yk04,That Pale Kid,1 week ago,1493596322494,"remember when they were young, god I feel old",0,false,0,,,,,,
z12cf3hpcvvuwn1sc22cj3gzozymttwug,Brian Liaga Sr,1 week ago,1493596322497,i have no soule,0,false,0,,,,,,
z12kslxbtr25fflwx04ci3riaqaaezqq43k,SoCloseToCandy,1 week ago,1493596322500,Jaxon is 13 years old he should on teen reacts,1,false,0,,,,,,
z13lf1mywlvhinque23ahjyz0tyex1jum,Miku Hatsune,1 week ago,1493596323753,can you do what you should do with a death note by a akidearest,0,false,0,,,,,,
z12tubihcoe5jv2cq23rd1igoznagtrpe04,Madsberry 123,1 week ago,1493596323755,DID ANYONE ELSE GET DEJA VU FROM THE GIRL WHO KEPT SAYING WHY DO YOU GUYS TORTURE ME WITH CUTENESS,0,false,0,,,,,,
z12fe1vppzm0vhbhi04ccncqvti4ej354w00k,(Larissa),1 week ago,1493596323758,"Jaxon, why can't you be 18?",0,false,0,,,,,,
z13zgfmwauvlybugk04cfh1gtpuhfl0w5hc,The life of the Woman,1 week ago,1493596323761,o my god !,0,false,0,,,,,,
z12vvfzp3xq1xhibj04chdjhsnrqzjtr0cc,Genoveva Garcia,1 week ago,1493596323764,you wocam,0,false,0,,,,,,
z13tgfc55obogzr0j234zj3ypw24eho5204,mewww :3,1 week ago,1493596323766,''WHY DO YOU GUYS TOTURE ME WITH CUTENESS'' XDDDDDD,1,false,0,,,,,,
z12bxlmhgoy5fh2iv04cgnxwjurkcldqkoc0k,mewww :3,1 week ago,1493596323769,''WHY DO YOU GUYS TOTURE ME WITH CUTENESS'' XDDDDDD,0,false,0,,,,,,
z131gjaystmovxpz504cgj2iuruqjx3oafc,piggycountsicecream,1 week ago,1493596323790,why do i love pigs,0,true,1,,,,,,
,,,,,,,,default-z131gjaystmovxpz504cgj2iuruqjx3oafc.1493578451298435,Jeffy Jeffy,1 week ago,1493596323794,piggycountsicecream because they are cuter than dog and any other thing on earth,0
z12ewt54zpznjd4lh22khnboqkehtxyjy04,joyboycg,1 week ago,1493596323798,gabe is stone cold,1,false,0,,,,,,
z12lgjposkqxj3f0s23qgxuijszmgzecv,Harmony Daniel,1 week ago,1493596323800,"the little girl is a very good singer 





god bless her  =)",3,false,0,,,,,,
z13rw5djgkflufjl2223zxt4qknjufzqi04,Isa Corteza Pizza,1 week ago,1493596323803,Not 1... >:),0,false,0,,,,,,
z13ls5djnurlilq5j04chzyhgxiqgj1ogkk0k,Dreddx20,1 week ago,1493596323806,SLOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOTH,0,false,0,,,,,,
z134up4awyj1dlwfx23njv0imza2yn2bf04,Richard Yoder,1 week ago,1493596323809,Lucas,1,false,0,,,,,,
z124trygjvysuhieg22ty1qr3qr5fxcv3,aro R,1 week ago,1493596323812,"I think you should do ""kid try not to yawn""",1,true,1,,,,,,
,,,,,,,,default-z124trygjvysuhieg22ty1qr3qr5fxcv3.1493577570199336,The life of the Woman,1 week ago,1493596323816,aro R yeass try not to yawn,0
z13iih4rjk31sdlqm04cctqzqzigtjvirhw,kin kin,1 week ago,1493596323818,"so many people smiled and said they were cute and they didn't lose, and that just bothered meeee",0,false,0,,,,,,
z12mhzfhuybltbwjh04cc1ja3kzqxrtxzjw,Daniel C,1 week ago,1493596323821,WTF Lucas? xD,3,false,0,,,,,,
z13lhdy5huvfyvzn523ehlcqlnj5ih1mr,Karina Jimenez,1 week ago,1493596323824,Hi fbe I like your show and I was wondering if I can join your show because well I'm an 10 year old girl and I like to react to stuff so I was wondering.  If I can join and where your guys doing this so thank you and I hope you reply back,1,false,0,,,,,,
z13ljzfqxsjkhdutm22ui125trm2elwfg,Chloe Brown,1 week ago,1493596323827,Ummm a small child is wearing a twenty one pilots shirt. I'm not okay |-/,4,false,0,,,,,,
z12rihfbsnyvwll1y22pvnuhwszrtdo5d04,Sophia Diaz,1 week ago,1493596323829,Of course Lucas lost on all of the video,2,false,0,,,,,,
z12jetyzpmm0cnnvd22cv3t5zq20fvkto,Novembertopaz123 Or Supercutielake,1 week ago,1493596323832,4:36 I ordered two sodas not two bunnies,2,false,0,,,,,,
z120srvozlu3z51xa04ccnroapevhdzx3j4,ASH Ketchum,1 week ago,1493596324554,i have no soul,0,false,0,,,,,,
z13ts51i5ymfi5qax04cerijdrn3yz5akp40k,Sophia Diaz,1 week ago,1493596324560,Kids react to cat videos please do this please.,0,false,0,,,,,,
z124e5vo3r31e30qd04civui5saizlfxixg0k,SnakeSkelton 123,1 week ago,1493596324565,Kids react to fidget spinner PLEASE,2,false,0,,,,,,
z12mzbhrplb1vvfcr23uj1nranrmevenj,Ricky King,1 week ago,1493596324569,that madison girl got fucked up teeth,0,false,0,,,,,,
z13byhzzatbnwjnlx22vchmz5yqex3fgr04,Annie Thao,1 week ago,1493596324573,"Alsoskmssosowjldlskswkslskssk wlsyksjwlsyksj qpsjsmfjcg anwiy ⓗ ygvyggyg ⓖ sbsnsjhhyabksykyjsjsjjssjybxnsn
Sksjyyn a man dynekm ⓜ y
Any km s
Any 
S
NmaxmSNmaxm ⓢ my y
Mms

MA 

YMAY
YMY
A
SMMD
Y

SDMYSM M
YSDMDMS

EMYW
SD
MISS 
MSWS
S
MAS
S Ⓜ SMSYMMS
A
MSY
MMS

嘻嘻“黄色网站设计图书馆长1😈”",0,false,0,,,,,,
z12bfrr5aqqhz1c3a23uhfrp1zeszbdce,pamela kuhn,1 week ago,1493596324577,Lucas is so funny,3,false,0,,,,,,
z132zlab0umjhdvnd22og52orlj4ylutu,Addi Zaleski,1 week ago,1493596324581,in subscribed I really want to be on the show,0,false,0,,,,,,
z13ofrvpxzqtubj5m04cebywgmrnwzmbfe0,Gaming with Tre,1 week ago,1493596324585,awwwww...... darn i lost!,1,false,0,,,,,,
z13gsbiiyyughvszg04chp5iulyjfrg50ws0k,five nights at AJ's crew,1 week ago,1493596324589,"7:59 ""that wasnt cute""
girl you got no soul XD",4,false,0,,,,,,
z12dflpxqzuvxhsd322xe1eoayjee1ivo,Platnium Gaming,1 week ago,1493596324593,i yawned when the sloth yawned,3,false,0,,,,,,
z13xc305jsvlg5bss22lcdegupv4w5v1k,Jessica Grace,1 week ago,1493596324597,A TIGER GABE RLLY A TIGER,0,false,0,,,,,,
z13jtpsoxuvsuhlcm22lcdegupv4w5v1k,Jessica Grace,1 week ago,1493596324621,HOW WAS THIS HARD or is it just me and I have no soul.. I don't have a good soul,0,false,0,,,,,,
z13rcd2zvm3vury5k04cjzoigu3axrdpsnw0k,The Cut,1 week ago,1493596324624,"I swear, Jordyn has no soul.",0,false,0,,,,,,
z12pcluj1vnqyvfgy04cihtbflmrdxpqclk0k,Comedy Gaming,1 week ago,1493596324628,6:09. Dang...those pigs got more style than me! 😂😂😂😍😎,3,false,0,,,,,,
z13kgd0iopilfps1y23lwtdgwrjcsl5cu,Dana Holt,1 week ago,1493596324631,I didn't aww at any of them,1,false,0,,,,,,
z12jh134vqmse5mpn04cibn55nmxx324p3c,Dana Holt,1 week ago,1493596324636,I am not human i guess,0,false,0,,,,,,
z120gbxgeua4sxgul232tbs4cr2rwxs3d,Osman Aden,1 week ago,1493596324640,kids react fidget toys,1,false,0,,,,,,
z12ccldwnw3bxf2sz22nx32pgrj4hxmyn04,Fer Cárdenas Gallardo,1 week ago,1493596324643,Try not to yawn challenge!!!!,1,false,0,,,,,,
z12evdajpseyuzl1422owt3xuovodhru2,mae barrido,1 week ago,1493596324647,Was Lucas just saying the word awwww on purpose because he kept saying it lol,3,false,0,,,,,,
z12qubv5npehjj1es234g35xto33enaoc04,Linda Pineda,1 week ago,1493596324651,6:19 What happend bacon 😂😂😂😂😊😂,1,true,1,,,,,,
,,,,,,,,default-z12qubv5npehjj1es234g35xto33enaoc04.1493577841956607,Cello Gonzalez116,1 week ago,1493596324656,Linda Pineda he said what's shaken bacon,1
z133gj1avxzzutjmn23uvbjh1rehi5t3y,Michelle Nguyen,1 week ago,1493596326437,We guys should make Youtubers try not to Aww,1,false,0,,,,,,
z13wwru53k3nsfvql04cfl3jwnz5idzjoow0k,Nazar Alhemedy,1 week ago,1493596326441,"LOL I DIDN'T aww or smile NOT EVEN ONCE ,,,😎😎😎",1,true,1,,,,,,
,,,,,,,,default-z13wwru53k3nsfvql04cfl3jwnz5idzjoow0k.1493573214323793,Smokethecreeper50gmail.com Creeper,1 week ago,1493596326446,Nazar Alhemedy me to,0
z120y3kyilatvn40v23nvjfhkuvphhogg04,Avsi,1 week ago,1493596326450,Show me a video of Tyler Joseph and Josh Dun and then I'll break. XD,3,false,0,,,,,,
z13fgf5r5zzbjf5et22hy14ydlqtenxf4,WavyGirl,1 week ago,1493596326453,who else thinks jordyn is so adorable😭😍😍,6,false,0,,,,,,
z12tgnopynihgdala22nixoglrqewfwf1,Yaroslav Sokolnikov,1 week ago,1493596326456,I aww'd to Jordyn and her nekomimi.,3,false,0,,,,,,
z13vzx55nxarcbch304cj5ma1wqbi1m4usc0k,Phuntsho Selden,1 week ago,1493596326460,I remember when Lucas was tiny and now he's already 9😃,6,false,0,,,,,,
z13vhzqwpvq3fdr4404cizchinmsfzmes,Priscilla Walker,1 week ago,1493596326463,Try not to cry,1,false,0,,,,,,
z13awx3qslntdnxev22shzvgaoutx1l5d04,SeaLex111,1 week ago,1493596326467,Kids react to Incredibly Realistic Wolf Aimation by BlueBiscuits Studios,0,false,0,,,,,,
z12eftu5szahsjkwc04chdejmznsyrkg4dg,7 0 7,1 week ago,1493596326470,I think Lucas was the cutest thing in This video😂,2,false,0,,,,,,
z12xsn2yizukeh5hs04cdrshcuaue1jjo2s,MrDJQB,1 week ago,1493596326473,Try not to yawn!!!,1,true,2,,,,,,
,,,,,,,,default-z12xsn2yizukeh5hs04cdrshcuaue1jjo2s.1493570544610960,MrDJQB,1 week ago,1493596326478,It's actually really hard!!,1
,,,,,,,,default-z12xsn2yizukeh5hs04cdrshcuaue1jjo2s.1493572741616136,Nazar Alhemedy,1 week ago,1493596326480,MrDJQB no it isn't 😎😎😎,0
z13pxxkbtq3gs1cua23twb0ypse2xngfa,Lochlyn Beachly,1 week ago,1493596326484,try not to get scary,0,false,0,,,,,,
z12gxn3butarv1jcz23min3hjrz1xtzqt04,Nikhilesh Rattan,1 week ago,1493596326487,FBE do kids react to Bon Jovi please!,1,false,0,,,,,,
z12bi32b0y2gfzuf222bxlwytkq0t1g5j04,Salbeibonbon,1 week ago,1493596326490,"I lost by looking at Jordyn, does that count?",3,false,0,,,,,,
z121hhooumvuhn3ra04cidughpyzwbrbyv40k,Nikhilesh Rattan,1 week ago,1493596326493,Kids react to Bon Jovi. It would be cool!,1,false,0,,,,,,
z12kcxnpbyvaut4tj230fvn52ozygr4s3,JlogJordan,1 week ago,1493596326497,🉐🈺🈴,0,false,0,,,,,,
z12rdriwpofwyxlgw04ccntyaoisfnqarkc0k,Liliana Gomez,1 week ago,1493596326500,You should do kids react to fidgets toys,5,true,1,,,,,,
,,,,,,,,default-z12rdriwpofwyxlgw04ccntyaoisfnqarkc0k.1493570609770484,MrDJQB,1 week ago,1493596326505,Liliana Gomez that's a good suggestion,0
z124hxxjltvhtd4h504cefjaikatdvzrwms0k,Relopezgil MeliMig,1 week ago,1493596326508,Try not to get I pressed challenge,1,false,0,,,,,,
z13uejvqcyzrtx50g23ivrmo4qukupstw,JustinBurito,1 week ago,1493596326511,Fbe make the kids react to the first EVER video on youtube!,3,false,0,,,,,,
z13vhbvqoyuxgzcra04cjl3xdkroffq4w3c,Phoebe Phoebe,1 week ago,1493596326514,LUCAS!!!!!!,0,false,0,,,,,,
z13zzrwj2oz5epmoc04cd1fjizrsipwxerk0k,Bekim Tube,1 week ago,1493596326518,Try Not to cry,2,false,0,,,,,,
z13dfhhz4urtczymc22fz1ohyrqsslntn,Tony Verbiest,1 week ago,1493596327562,what is wrong with that madison ???? O.o,2,false,0,,,,,,
z12ugbwppvjgybcfv225jjprgkjvcxy1l,Lilly Sama,1 week ago,1493596327566,aww totemo kawaii,0,false,0,,,,,,
z12bcdmyvybuf5ntx22vxrkpfteou1c31,Robert Macabuhay,1 week ago,1493596327570,Kids try not to cry challenge ...please please...I want to see how lucas cry....,6,false,0,,,,,,
z124z14xgxrly3ouu22ofbxz0trgjvlva,tania alcorta,1 week ago,1493596327575,try not to scream,3,false,0,,,,,,
z12xzdeq2myjgr5u122xvphw0lygifpoa04,Griselda Chavez,1 week ago,1493596327579,I'm alereigic,0,false,0,,,,,,
z13igt15dkrzedy0m23ozvkoxpzftl50t,Lps Cookie,1 week ago,1493596327583,kids react to fidget cubes/spinners!,1,false,0,,,,,,
z13usvdhou2axpwo504cjrizcxvdxjtqioc0k,Tania Martinez,1 week ago,1493596327587,how about try not to sing challenge for the kids to react,2,false,0,,,,,,
z13ltp0rcpj1wvapw04ch3f5otbfyr4bjgs,Piggly Wiggly,1 week ago,1493596327591,SEND HELP!!! PLZ,0,false,0,,,,,,
z124y554izuhff3kv23tebtrbqn4gttmg,Bunny Marie,1 week ago,1493596327595,"Gabe, no. We love you, but no, dude.",0,false,0,,,,,,
z13tyzbqtr3huzsxv04cfjqy2pj5enc50g4,Robert Macabuhay,1 week ago,1493596327600,LuCas is the cutest!!!!especially that eyebrow...,2,false,0,,,,,,
z12wufswzseesj4ik04ccnixcynbghzr31k,Nina Nanic,1 week ago,1493596327603,Lucas is such an adorable kid. c'mon I can't be the only one that wants to adopt him,3,false,0,,,,,,
z13gyxsgztmlhxesy230wvwzfoafih1gh04,Naja'Lai Jenkins,1 week ago,1493596327607,"""What's shakin bacon"" 😭😭😭😭💀",2,false,0,,,,,,
z12yu5k4fvijel4i404chd3xwsqqhvz4bds,Nico Valentine,1 week ago,1493596327611,Try not to blink!!!,1,false,0,,,,,,
z132un1yxoeaglqod04cjp0q3zzihzhbnkg0k,Charlie Clark,1 week ago,1493596327614,Try not to sing,0,false,0,,,,,,
z13hcr5aezvter2jb04cg53g3pv0hhkrqh0,Snapdragon2658,1 week ago,1493596327618,WHY DO YOU GUYS TOUTURE ME WITH CUTENESS lol,0,false,0,,,,,,
z13zfrfh2ufmi34vt22ve5xopxftdp3ok04,The.Awkward. One.,1 week ago,1493596327622,onion boy?,0,false,0,,,,,,
z124crjohvazydyjt04cjhgr4t2pxjj4w4w,Kaitlyn Duarte,1 week ago,1493596327626,Kids react to Claire Ryann! PLZZZZZZZZZZZZZZZZZZZZZ!,0,false,0,,,,,,
z13axruwcuzwt5nfb22nfxrjmvnpdfvsh,Kade Schmidt,1 week ago,1493596327630,I was counting on you jaxon,2,false,0,,,,,,
z13nzlqz1rytgflbu04cgbv4poiiit2g3c4,"Leone -Art,Games & More",1 week ago,1493596327633,OMG LIKE BRUH 1:51 IS THAT A TIGER XDDD,1,false,0,,,,,,
z133gz2qepbschlay04ce5iyjq3kflbou1g,"Real, Non-Fanon Mr. Game & Watch",1 week ago,1493596327637,WHY DO YOU GUYS TORTURE ME WITH CUTENESS,0,false,0,,,,,,
z12zhtohmvmtinaks22qhlgzkyfdcpahq04,Awezone,1 week ago,1493596328410,CUTENESS OVERLOADD,0,false,0,,,,,,
z13eshfouum5uzy0h22pyzp5awfgj3nhy04,Madison B,1 week ago,1493596328413,try not get scared,1,false,0,,,,,,
z13thhl4qnzcvdgb004cjlup5v3uy3yjpjk,jenn cyl,1 week ago,1493596328416,brooke was the best there,1,false,0,,,,,,
z12oidxioxendryru04cd1uxboudhpmokdo,Jade Rogers,1 week ago,1493596328419,Aaaay Madison is weary a TØP shirt! #skeletonclique,4,false,0,,,,,,
z12xj5zjhtmrwpyzu04ccfsooofgcnnjd2g,Volte Mortti,1 week ago,1493596328421,Lucas Doesn't Even Try,1,true,1,,,,,,
,,,,,,,,default-z12xj5zjhtmrwpyzu04ccfsooofgcnnjd2g.1493567862516976,Mlg mystic gaming meme,1 week ago,1493596328424,Volte Mortti ikr,0
z12zt5zbrrzduhgpu04cffuwtualsnlpyt00k,SoriyandAnna,1 week ago,1493596328427,I am Lucas,3,false,0,,,,,,
z13nwjprbv2kjhj1h22tevdwqorcffnbd04,LPS Candy Plush,1 week ago,1493596328430,It's cute but I tried not to awe lol,0,false,0,,,,,,
z12tulvzdxvaurdyv04cfhcrqmrpj5aoim00k,The.Awkward. One.,1 week ago,1493596328432,"""is that a tiger?"" - Gabe 2017",0,false,0,,,,,,
z12rtpf5gv2qu5w2y22uzrwgbubzwfhhz04,Levin Cifuentes,1 week ago,1493596328435,Do don't try to Sing Challage,0,false,0,,,,,,
z13tghuwwxv0vfk3i23sz10ocoazszizi04,Elsa lover,1 week ago,1493596328438,everyone loses with dogs,2,false,0,,,,,,
z12rglqxvmitsnuim04ccnxyjsehvxoyqek,SUPER BOY,1 week ago,1493596328441,try not to sing or dance challenge the next time please because they are always singing and dancing to any song they hear in every episode,0,false,0,,,,,,
z13gitwgyzijh325g04cgpdzuwzms3gq5mw0k,Eslang21,1 week ago,1493596328444,gabe is sucha emo rofl,0,false,0,,,,,,
z13udrpg3t34ebav423lyhyzbkqgir0sl,Cutie Box,1 week ago,1493596328446,"this jordyn was so weird, for a lot of them she's like, ""its not even cute.""",1,false,0,,,,,,
z12gd3ahckiqw3uvb23sw1rbhzjfwbfwk04,Drawing with Emily,1 week ago,1493596328449,Try not to say wow challenge,0,false,0,,,,,,
z124v1uj5v3tchc4104cj3uqttfjdpxadss0k,Kaitlyn Arellano,1 week ago,1493596328452,React to Pierce the Veil!,0,false,0,,,,,,
z13exr4jgmymupnkm231uhs5moizhhico,Letizia Baldi,1 week ago,1493596328454,"The girl with the tøp shirt,i approve",3,false,0,,,,,,
z13jurth2nztx52uy22zezurivetxnwx304,Rom Morales,1 week ago,1493596328457,"I tried not to AWWWW or smile in this video, BUT EVERYTIME LUCAS REACTS I CAN'T STOP AWWWWWWWWWWWWWW",8,true,1,,,,,,
,,,,,,,,z13jurth2nztx52uy22zezurivetxnwx304.1493562715814299,SUPER BOY,1 week ago,1493596328868,Rom Morales same,0
z13iz5qooqqnyry4l04cd3jgqmnyjziwwwc0k,Reese Elliott,1 week ago,1493596328479,The guy Jackson was so hot 😍,2,true,1,,,,,,
,,,,,,,,default-z13iz5qooqqnyry4l04cd3jgqmnyjziwwwc0k.1493567951665735,Mlg mystic gaming meme,1 week ago,1493596328482,Reese Elliott facepalm,0
z13og5l5nwasehojv04cg5viurvuwlpxudg,Clear !,1 week ago,1493596328485,"Lucas is so cute

AWWWW",2,true,1,,,,,,
,,,,,,,,default-z13og5l5nwasehojv04cg5viurvuwlpxudg.1493567994763891,Mlg mystic gaming meme,1 week ago,1493596328489,Clear ! facepalm,0
z12qwrxoioyvflfwh04chlfh0lrwtx5i3ps0k,Smart Ninja,1 week ago,1493596328491,Liek if you cry everytiem,1,false,0,,,,,,
z13xgjtqhljutjy1e23exf0hvub2zvkyq04,Prof. SuliMan,1 week ago,1493596329663,I think Lucas is the cuties thing on this episode,4,false,0,,,,,,
z12yvxcw0lm2wpozf04chdxpxszygv1gd1o,TwentyonePanic AtTheDisco,1 week ago,1493596329666,"""I promise in the next one I won't say aww"". 

 LMAO LUCAS",9,true,2,,,,,,
,,,,,,,,default-z12yvxcw0lm2wpozf04chdxpxszygv1gd1o.1493568017768485,Mlg mystic gaming meme,1 week ago,1493596329671,-facepalm-TwentyonePanic AtTheDisco,0
,,,,,,,,default-z12yvxcw0lm2wpozf04chdxpxszygv1gd1o.1493568058637026,TwentyonePanic AtTheDisco,1 week ago,1493596329673,Mlg mystic gaming meme XD,0
z13bwtbx4mzocnihl04ccz3ast2bwhnhgsk0k,Panic! At the 21 Phandoms,1 week ago,1493596329676,THE. SMOL. LION. I'M. DUN.,3,false,0,,,,,,
z12mcl4q3umwydoll22djbqzjvzrjh1q304,Anthony Kevin Yu channel,1 week ago,1493596329679,Can you do the try not to say wow challenge that mean when somebody did something like no one ever did,0,false,0,,,,,,
z13wwpfzdkb2inynt22bc11yooyrdh0m5,Joe Lo,1 week ago,1493596329682,"Search on YouTube, westies playing in the snow.  Thank me later",3,false,0,,,,,,
z12vd1ejfpabi32kq22nc1fwcu2vfbnph04,Dster Games,1 week ago,1493596329685,"I cannot aww.
I have no soul",1,false,0,,,,,,
z12xilnprqmly1rac04chvuhauetgl5yxto0k,Brylie Pietsch,1 week ago,1493596329688,"""Is dat a tiger?""

No, it's a lion. Get your animals straight, kid.",3,false,0,,,,,,
z13puvwyynbszdpqi04cffawnweiw5bh3co,Tsukinocos _,1 week ago,1493596329691,Omg Lucas is so cute,6,false,0,,,,,,
z132xxbw0pvlcnkg104chj2a2mmwt1v5bek,MLG Matas 420,1 week ago,1493596329695,waaa,0,false,0,,,,,,
z131tdpqovb0ynkif04chfurcwuowhwgkso0k,KitKatKK162002,1 week ago,1493596329697,The kid that said what's shaken bacon is honestly me when it comes to puns. me to kid me to,2,false,0,,,,,,
z12bhv0ispaksjm1u23hwlto3m3qupu2l,WHERE THE WOLF GAMER,1 week ago,1493596329721,what about try not to dace along,0,false,0,,,,,,
z13pubzynmbzgvl2x23xjz2zppakiv5g004,Keep It Funky,1 week ago,1493596329724,Kids react to queen!!! That would be awesom,0,false,0,,,,,,
z13ribzj1nv2ibhfu23qjbvytl3xxrdaj04,Tajah Marshall,1 week ago,1493596329727,I DID NOT SAY AW YAS,0,false,0,,,,,,
z123jjpbxziwtpvdb22ozluq4lfsv1vrm04,Cool awesomely amazing things,1 week ago,1493596329730,Kids react to stampylonghead,1,false,0,,,,,,
z12tvnbzmze4gz5ki23qjbvytl3xxrdaj04,Tajah Marshall,1 week ago,1493596329733,WAIT! i had to pause of the cuteness at the start i promice i wont say aww,1,false,0,,,,,,
z12rixzq0tngzbfr504ccnmr3ruvi3sgcmk0k,Rachelmorra,1 week ago,1493596329737,Plzzzz let the kids react to bottle fliping challenge,0,false,0,,,,,,
z12lsro4wma1hhoxh04cdvxjrru4yhhzi5o,Leonia Depledge,1 week ago,1493596329740,I love how Lucas just laughed at everything,4,false,0,,,,,,
z13jf13ycqbaj13pj04ccncg2oiixreg12o,Ruth Leene,1 week ago,1493596329743,omigod Lucas is adorableee,6,false,0,,,,,,
z12qyd0qtojythxis04cdpowxzb2sx0julw0k,Laura Cordero,1 week ago,1493596329746,What is your take on her she never smile and she didn't say aww,0,false,0,,,,,,
z13jjdqqmsnlxx3sg23shjfyjvb4shaf0,The Angel.,1 week ago,1493596329749,All the animal videos were cute! The kid videos were not.,1,false,0,,,,,,
z13ielor2y2efpgvo22ishcpyti3evkli,MultiMine83,1 week ago,1493596330816,"I WAS, voting for jaxon but he failed.",0,false,0,,,,,,
z130vt2htvymyru5e04cd1mi1vnlyvrirpk0k,Amer Aiman,1 week ago,1493596330819,kids react to pronunciation manual,1,false,0,,,,,,
z12fxb0waxbrgd51z224uxfwjr2odjc5u04,Niesha lockett,1 week ago,1493596330823,poor Lucas aww lol,1,false,0,,,,,,
z13mxn2gnqvfwjphx04cj3qhny3dghehpec,Vianey sereeno,1 week ago,1493596330828,The only way I will say aww is if I see me family next to a pool of blod,1,true,1,,,,,,
,,,,,,,,default-z13mxn2gnqvfwjphx04cj3qhny3dghehpec.1493555089882487,Ship this!,1 week ago,1493596330832,Vianey sereeno I know your comment is creepy and brutal but kinda made my day 😅😐,0
z12swt5qbuqvtt0ii04cgrnrqt3ktbjwrmg0k,Sssunflower,1 week ago,1493596330835,Omg Sydney is my fave,2,false,0,,,,,,
z13bdbxjkonsddyva23bwzmpnpvxybsvo,MlpSuomiPonit,1 week ago,1493596330837,I am shaking,0,false,0,,,,,,
z13nfbnqazzfxxfxd04cdzqpiz3stn1a4fs,wolffan21,1 week ago,1493596330843,EDWARD THE SLOTH!!!,0,false,0,,,,,,
z124fpm4uxvyzdhu4235yj5odt3bsbbl5,Summer Galactic Gamer,1 week ago,1493596330846,Kids react to my channel!🤣🤣🤣🤣,0,true,1,,,,,,
,,,,,,,,default-z124fpm4uxvyzdhu4235yj5odt3bsbbl5.1493558949754786,James Constantin,1 week ago,1493596330850,Cringemas is today? I thought it was yesterday,0
z121itmxtyjjyh20f23de3gwamfydfwra04,Johanna Sindya,1 week ago,1493596330854,I hope kids can react try not to cry challange ahahah,2,true,1,,,,,,
,,,,,,,,default-z121itmxtyjjyh20f23de3gwamfydfwra04.1493557191634313,Alpaca Dork,1 week ago,1493596330858,Johanna Sindya YES,1
z12ttlozfrnptxtzi04ccl0wqzussn3j5e4,hashim warawrah,1 week ago,1493596330861,weeeeeeeeerrddd,0,false,0,,,,,,
z13iebd4pquzwdlw304ccppgyyqbexcagvc0k,Diba Hadjikazemi,1 week ago,1493596330866,I think The cutest thing about this show was Jordyn she is so ADORABLE ❤❤,4,false,0,,,,,,
z133tdbycp3nyxgml22mstrbymukivgro04,PikaSenpai :3,1 week ago,1493596330869,Jaxon Is Back! Make him react to the comments of Kids react to We are Number One,0,false,0,,,,,,
z12ktzbztp34j5idp225hfbrplure1nau04,Diba Hadjikazemi,1 week ago,1493596330872,Caden and Brooke are fab,0,false,0,,,,,,
z13zejriukjttz1kd23wf345qouevlgyq04,Annie McLaughlin,1 week ago,1493596330877,The try not to yawn challenge!,0,false,0,,,,,,
z12qhbt45y3cjfump22rw1hb4vrfg54rf04,TheNextStep,1 week ago,1493596330880,react to reaction time,0,false,0,,,,,,
z12mfrtrzpjrth0xn04cinsbvvmdfbyppe0,Hely Cookie,1 week ago,1493596330884,"Lucas is so ""Aaaaw"" !  Wait... did I just lose ?",3,false,0,,,,,,
z13tixizyw3fg3e2j233hdm4nxudt340h,Nebojsa Popovic,1 week ago,1493596330889,poppy react to kids reacting to poppy reacting to kids react to poppy,1,false,0,,,,,,
z125vzaoboixjduvp232xz0hpx2kx52va,natalie joseph,1 week ago,1493596330892,jordyn.... GIRL WE GET IT THEYRE NOT CUTE OK,0,false,0,,,,,,
z12xhpr4pnavujngr04ch1mbrw2he5zo434,Vanessa Boad,1 week ago,1493596330895,omg how did I survive,0,false,0,,,,,,
z12wd5cbdkqzuryde23lctx4csareblqc04,Aggeliki Chapsa,1 week ago,1493596330897,4:38. okay... 😂😂😂 he is really cute(the little boy) 😍,2,false,0,,,,,,
z130vnbznvikxf2gl04cfrkx1ljkgpbpxe4,Mehul Singh,1 week ago,1493596334185,can I please adopt lucas? he's such a cutie,0,false,0,,,,,,
z13svz3q3krxizii204cexwwhse0gj0zsfw,JAMES el WTF,1 week ago,1493596334189,Kids React to Gorillaz please,0,true,1,,,,,,
,,,,,,,,default-z13svz3q3krxizii204cexwwhse0gj0zsfw.1493568236182993,Mlg mystic gaming meme,1 week ago,1493596334193,JAMES el WTF wth,0
z12jdx0qywmixlt2022wjbzruzmjtrynh,Flying_Brown_Eye,1 week ago,1493596334197,"I know this isn't new but kids should react to lewd pictures of a dragon loli.
If not that then that can react to any 2B doujinshi out there.",0,false,0,,,,,,
z13hgfcxnznhfbehw04cjjyhav2wu555hb0,Jasmine Stanford,1 week ago,1493596334201,Do it again this was adorable,1,false,0,,,,,,
