id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z13mgf0zqtzldz44g04cjfnwrry1dtkoug4,FBE,2 months ago,1488930575626,"Thanks for watching this episode of Kids React! What should we have the Kids react to next? Let us know in the comments! Note to Subscribers: YouTube is having issues sending videos to your homepage. If you want to get notified when we upload a video, hit the “bell” 🔔 icon above and you can get more regular phone or email notifications. -FBE Team",1366,true,379,,,,,,
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488753817386545,William Szmydt,2 months ago,1488930580962,FBE React to FOO FIGHTERS,9
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488753821485648,ScorpionvsSub-Zero,2 months ago,1488930580964,FBE do teens react to A7x,9
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488753875221051,the gaming pug,2 months ago,1488930580966,FBE kids reacts to slipknot I well I am a child so yeah,3
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488753891594566,Will King,2 months ago,1488930580968,fats domino,1
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488753923180685,Cree Ingles,2 months ago,1488930580971,Debbie Gibson ‼️,1
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488753933560446,Marilyn Manson,2 months ago,1488930580973,react to korn that would be a cool video,7
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488753947972083,WhatsHisFace86,2 months ago,1488930580975,FBE     KIDS REACT TO AC/DC PLEASE!!!!,13
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488753949219972,joshler is dead,2 months ago,1488930580977,pls do twenty one pilots.,2
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488753988640657,FilmaMax,2 months ago,1488930580979,"Hi, how about kids react to classical music?  Or maybe guess that song: classical edition?  The movie themes one was great.",1
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754079654453,Vicente Andres,2 months ago,1488930580981,FBE pls do a elders react to korn ill really aprecciate it,2
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754089637619,Rowdy The Redneck,2 months ago,1488930580984,We get Kids and teens react to Lynyrd Skynyrd plz,2
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754120582095,Christen Whiteskunk-Heart,2 months ago,1488930580986,FBE kids react to Queen Bohamahan Rapsodey,3
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754146469666,Seb Aitchison,2 months ago,1488930580988,FBE bonjovi or queen or ac/dc plzzz,11
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754267748251,Seb Aitchison,2 months ago,1488930580989,FBE can one of the react groups react to a British musical vampire's rock,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754305100792,Nick Mon,2 months ago,1488930580992,FBE have them react to the eagles like hotel California,3
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754329505570,Frostus,2 months ago,1488930580994,CANNIBAL CORPSE,3
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754358217362,Queen Aubre,2 months ago,1488930580996,FBE kids react to Mariah Carey!!!!,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754390165673,RangerFett2017,2 months ago,1488930580998,FBE Do Billy Joel,2
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754400948129,Josh DUN DUN DUNNN,2 months ago,1488930581010,FBE Kids react to Queen,5
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754449054909,lamya,2 months ago,1488930581012,KDS\TEENDS REACT TO ARABIA MUSIC,1
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754456807436,Wizzite 2.0,2 months ago,1488930581013,FBE kids react to oasis,2
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754458375559,tgc tgc,2 months ago,1488930581015,red hot chili peppers,6
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754471782685,Decepticon Gamer,2 months ago,1488930581017,FBE react to DragonForce!!,4
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754503552310,David Koan,2 months ago,1488930581024,react to RHCP,2
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754584340219,Xavier Muepo,2 months ago,1488930581025,FBE ACDC c'mon kids react too,4
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754609090073,Laura,2 months ago,1488930581028,FBE college kids react to Paramore,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754656349489,EMO Kat,2 months ago,1488930581030,FBE kids react to coldplay,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754721730783,Chris Acosta,2 months ago,1488930581044,FBE Kids React to Queen.,2
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754753572868,Johnathan Korkie,2 months ago,1488930581045,FBE i expect cannibal corpse next ;),1
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754781056951,AliankSama,2 months ago,1488930581048,Meet the REACTORS!! ... >:c,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754856099811,Turtleturd,2 months ago,1488930581050,Kids react to Pink Floyd!!! Please!!!???!!!,10
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754874568925,Joshua Garcia,2 months ago,1488930581051,"FBE: Do the band ""Rush"" Next.",4
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754877760179,Martyna Szczepańska,2 months ago,1488930581053,kids react to rammstein 💕,4
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754897251700,Purity knot,2 months ago,1488930581056,FBE have them react to the band ghost,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754920096097,Dakota Dotson,2 months ago,1488930581058,Elders react to The Rolling Stones.,2
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488754979661527,Aurora Menendez,2 months ago,1488930581060,FBE make them react to yellow mellow or to ElrubiousOMG,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755001381129,TheVege14,2 months ago,1488930581063,Bon Jovi,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755048602687,The Beea and Mama show,2 months ago,1488930581064,FBE how did you get the kids on kids react,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755056872177,Violets Life,2 months ago,1488930581067,FBE kids react to Metallica please please please I'm begging you,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755059985853,Anime Nerd Gamer,2 months ago,1488930581069,AC/DC,3
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755121738072,FBE,2 months ago,1488930581071,"We did this one, here is the link! https://www.youtube.com/watch?v=N4pj7RByIeA",0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755122973351,Joe Price,2 months ago,1488930581073,react to Wham,1
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755123569460,Juan Sosa,2 months ago,1488930581075,FBE  react to AC/DC PLZ,3
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755179949784,The Potato Guardian,2 months ago,1488930581077,FBE Iron Maiden,5
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755306147478,greg lorentz,2 months ago,1488930581079,FBE Billy Joel would be sweet,1
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755334513225,HD Hunter,2 months ago,1488930581081,Kids react to Sammy Hagar! PLEAS!,0
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755377847924,Donovan Simmons,2 months ago,1488930581083,FBE Kids react to Radiohead,2
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755399852751,Lara Kirandag,2 months ago,1488930581085,FBE college kids react to Scorpions!,2
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755439453701,Tetra sodium,2 months ago,1488930581087,React to Iron Maiden or Slayer pls,4
,,,,,,,,z13mgf0zqtzldz44g04cjfnwrry1dtkoug4.1488755531741584,TyMysterio619,2 months ago,1488930581089,Do Avenged seven fold :),8
