id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z12ajbzbcq2pdfiuo22uibiq5quxvxbrf04,Jeethu varghese,5 days ago,1493770046009,I like them drunk:),0,false,0,,,,,,
z125xt3y5kqotfzag04ccn24mouujlxhtfo,JasperMan,6 days ago,1493683646012,"""No one wants to see that Zach"" stares at Zach's butt for a little too long",0,false,0,,,,,,
z12dyra50yegcvwlz23ifpwomur0j55go04,Wonderful Waves,6 days ago,1493683646732,OH sweet! KY REPRESENT!~ Keith likes my states food.,0,false,0,,,,,,
z131eznhbkm1enbpk04cidibunfcg3u5kqg0k,Starry Night,6 days ago,1493683646735,"""Oh my gawd. OH MY GAWD."" 😂",0,false,0,,,,,,
z12dyxxw3ynijbqks231xr1wrojyfrrtm,ZaZaCobra,6 days ago,1493683646739,"McDonalds and Burger king has nothing on Hesburger. If u ever get the chance to eat those babies, take it.",0,false,0,,,,,,
z12fxjsy1zu3dtesk23gjpdiqvzsgxnyk04,Jamilla Shabazz,6 days ago,1493683646742,Y'all bugging 😂 KFC nasty,0,false,0,,,,,,
z12tzjuadkrpy1idz230t3qrztjrfpxoy04,Itz OinkeyBoi,6 days ago,1493683646746,I got drunk and ate like 6 tacos locos it was bad,0,false,0,,,,,,
z13csjkxokm3zvafu233tleprozdfxlgn04,Michael Conroy,1 week ago,1493597246749,Eugene is just so hilarious in this video.,0,false,0,,,,,,
z12kh3hyvkezurqgu04ccz1xylzsvd4hafs,Nicholas Gordon,1 week ago,1493597246753,"Make a part two, watching drunk people eat is sooo entertaining.",0,false,0,,,,,,
z12pgpqz1pylelx0l23cgfuhevfzf5jic04,Maggie,1 week ago,1493597246756,"Eugene: I want the taco bell
covers mouth oh my gosh sjxhhdidjd",0,false,0,,,,,,
z13uejdbquqvwlcjc04cc5uhimvxgzyyx1c,Samantha Steven,1 week ago,1493597246760,oh my god ned hahahahh,0,false,0,,,,,,
z12zd1vhikiyfplbs04cc3myxze4sj4blxg0k,Zoe G,1 week ago,1493597246765,I'm just sitting here shipping Zach and Eugene sooooo hard,0,false,0,,,,,,
z13civ2w0xjygfzsb23at1vhqp21etknb,fangirlaway 2,1 week ago,1493597246768,Ned and keith,0,false,0,,,,,,
z120xxtbnnvxyh5as04cefky5vbkf1d5j0g,Megan Holbrook,1 week ago,1493597246771,"Zach: do you think it would taste good if we combined them?
Eugene and Keith try it
Keith: no that's terrible, that was a bad decision. Even a drunk person knows that's bad. yuck yuck yuck yuck ew.",0,false,0,,,,,,
z13iubhxwuntutvmc23ryzhbyrfdu3xxs04,Margad Ganbold,1 week ago,1493597246776,Any one else pee at the side of the toilet so it doesn't make any noise.,0,false,0,,,,,,
z13wxxoackakh0ckkkuxdpzjytnaena01,Arielle Branham,1 week ago,1493597246779,Popeyes is way better than KFC in my opinion,0,false,0,,,,,,
z13kxznqkqivuvnra04cfbnzgs3sdlbyc0c,Sleepy Grantaire,1 week ago,1493597246783,"keith: I normally don't support the monarchy
Me: blending up the I made america script and pouring it over my naked body",0,false,0,,,,,,
z13eylvzfpqhs3ffg22zhx1hlzrpwzgvf,Bethan Cook,1 week ago,1493597246786,Can we have Sober try guys reacting to this video?,0,false,0,,,,,,
z13kf1ky4q2ac5lx304cjpco2zetjz44jzg0k,Chara Wonderful,1 week ago,1493597246790,Keith got so emotional over the fried chicken X'D,0,false,0,,,,,,
z13acxgy4wfluxwik04ch5cpysz2wnvg3i0,Lisa Queen Xx,1 week ago,1493597246794,I wish someone loved me as much as Keith loves fried chicken,0,false,0,,,,,,
z12dctjzykqkf5qso221vlxo0ozmxj54404,abdul altamimi,1 week ago,1493597246799,"why two men, eating 1 chicken at same time? i'm worried.",1,false,0,,,,,,
z133srrr5lr2dbyv123odhlz1zqhzx1jj04,onyxcat131,1 week ago,1493597246803,"I wonder if they remember shooting this video. If not, can we have them react to it?",1,false,0,,,,,,
z13qipzoiweajjmfc231wf0ihzbkytcpz04,Hannah Knight,1 week ago,1493597248519,"""But the burger hamburger at the whopper king place"" 😂😂😂",0,false,0,,,,,,
z13xcleblrmyydryl04ccrppqlrdfdsxhus0k,Sierra Babcock,1 week ago,1493597248522,Only liked this bc of Eugenes reaction to the taco from Taco Bell,0,false,0,,,,,,
z12mez3zjmrsjpai104cffmivx3gcj1boq40k,Amelia Wilde,1 week ago,1493597248525,"Lord of the fries... missed opportunity, Keith.",0,false,0,,,,,,
z13djvwhnnzlzpnpu04ce35wctbsgrmj4v00k,amelia b,1 week ago,1493597248529,Frame broiled 😂😂😂,0,false,0,,,,,,
z124jluz4kydiv50k23oh1k52rfhd3wg504,Belle Galarza,1 week ago,1493597248533,"Okay so what I've gathered from the video:
-Drunk Keith yells a lot 
-Drunk Eugene talks more than normal 
-Drunk Ned is plain silly
-Drunk Zach looks like he is gonna cry 😂",0,false,0,,,,,,
z122elraayrsdt1oy04cfjcplkiiuxrr3cs,Elizabeth Powers,1 week ago,1493597248537,THIS IS THE BEST TRY GUYS VIDEO EVER,0,false,0,,,,,,
z13jutojuse2d3f4s04chfw4kpjfh5rrfsc0k,Video Gamer818,1 week ago,1493597248540,3:51 me in exams,0,false,0,,,,,,
z12bdn1wnruuhn2yc04cdzpx0xemthnwj04,Sara Dickson,1 week ago,1493597248543,Drunk Keith is me all the time...,0,false,0,,,,,,
z13xfrlqwp2ygjwku230gvurombxsz2lv,Gogopro 1,1 week ago,1493597248547,4:54 all transgenders need to go to KFC,0,false,0,,,,,,
z12gftshtvbnznnr104cifoyqkiytzrxk3g,McKenna LeVasseur-Tripp,1 week ago,1493597248551,Eugene was so shocked he liked taco bell while drunk omfg,0,false,0,,,,,,
z121yll5pqmvsdbwy04ciryxxq35t54qr2s,Nicolette Palombo,1 week ago,1493597248554,this was amazingggggggg,0,false,0,,,,,,
z13twxaiasfqjt12222yuvlqft2wud0zi04,CurlyGirl123451,1 week ago,1493597248557,i'm probably one of the few people in this world who hates KFC. never liked the taste of their food. Popeye's is much better in my opinion.,0,false,0,,,,,,
z12eehohplrkwx0xf04cdtrihom5ibxhjtg0k,Jadyn G,1 week ago,1493597248560,3:51 - Me when I think about politics in America. LOLOLOLOLOLOLOLOLOL,1,false,0,,,,,,
z133ybbplpu0unpdq22gcnzjjozcwpnqh04,rrhylanspetparadise,1 week ago,1493597248564,What other job do you get to be drunk for 😂,0,false,0,,,,,,
z125ydj42kjdutzsp223xzgw0m3wtxxdy,Kelly _,1 week ago,1493597248567,Eugene acts like a thirteen year old when he's drunk I love it,0,false,0,,,,,,
z12mflnotnvytbelo234e125lyzbht3tc,Try Guys 4 Life,1 week ago,1493597248571,"Quotes (pt two):

""I don't see the Doritos in this?""
-Ned

""Yes I think KFC was incredible, There I said it! It blew my brain apart!!!""
-Keith

""I could eat a whole pizza drunk by myself. I HAVE eaten whole pizzas drunk by myself!""
-Eugene

""Do you think that Ronald McDonald paints his WHOLE body?""
-Zack",0,false,0,,,,,,
z12axpogoy3gerk2a222wt24rsnhzbm0m,Alex Casey,1 week ago,1493597248575,keith has the biggest mouth on youtube,0,false,0,,,,,,
z13jtzuxgwjafhurp04cc5qptr2rsz0acxo0k,luisangel mejia,1 week ago,1493597248579,KFC taste like onions on the skin,0,false,0,,,,,,
z124hpygeqyetzqed234zt3pomz0wyhc,David Snyder,1 week ago,1493597248583,burger king,0,false,0,,,,,,
z124fv4z0zvhxpn3323ygto4qz2mshi2f,Billy Rosendale,1 week ago,1493597248586,when eugene said i hate taco bell i died inside aaahhhhh,0,false,0,,,,,,
z13lunx50wq0ynylh23wdndgdwucez4jy04,Mamfo HD,1 week ago,1493597249595,Go to work get drunk and eat food best job ever!!!,1,false,0,,,,,,
z12rhpqqrvb3hvke523dw1yiouisghlbb04,anime lover,1 week ago,1493597249598,Keith is having a saucy melt down while Eugene is just getting on with it👌😍,1,false,0,,,,,,
z12pulqgeqe0w1jzp04cilnbrqzlur0wcs40k,J Dawg,1 week ago,1493597249601,ned trying the burgers gave me life,0,false,0,,,,,,
z124xxfxbtz4g1fes22lwtdpksvjvh0rk04,Happybirthday Bimbo,1 week ago,1493597249605,zach lalala face and voice hahahaha,1,false,0,,,,,,
z134ujpwtljpspe3b23iih0auybifzopk04,Maxx Alvarez,1 week ago,1493597249608,are they gay?,0,false,0,,,,,,
z12ogjx43rfwspc4p04cg5qxom3ejzfx11g,miau miau27 27,1 week ago,1493597249612,vivaaa la comida mexicana gracias eugiene por provarla y que te encanto porque es LO MEJORRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR gracias traduzcan al ingles si quieren pero yo hablare siempre españolllllllllllllllll LIKE SI LES GUSTA LA COMIDA MEXICANA;),1,false,0,,,,,,
z12bfrbpcub5if4tu22hzh5owvivhblf5,Raina Lynn,1 week ago,1493597249616,keith is my fav i can't ahjfsdhs he's so funny,0,false,0,,,,,,
z13tsffouwugzhty504cejgjvwjcvn14dac,Asian Gamer,1 week ago,1493597249619,At 3:51 Kieth is me in math! 😂,1,false,0,,,,,,
z13utvrpxvnqf3fl022ytxzpepvdwvmhf04,Ellaphant3,1 week ago,1493597249623,i love Zach when hes drunk,1,false,0,,,,,,
z13ufpmoluukdrh1a22ytxzpepvdwvmhf04,Ellaphant3,1 week ago,1493597249627,I CRACKED UP WHEN KEITH STARTED SHOUTING ABOUT CHICKEN,1,false,0,,,,,,
z13ru5oiqlf2srbe122oyhq5qmybxviso,jhope's teeth are brighter than my future,1 week ago,1493597249629,"If they love Taco Bell, they should try Mexican tacos😍👅",0,false,0,,,,,,
z13rgz5poqjfhjrl322bftn4csi1hvkuh,Kuromi Tsukiyomi,1 week ago,1493597249633,I laughed so hard I almost cried 😂😂😂,0,false,0,,,,,,
z13gihlr2pftddrhu04ccf2gilb2dvxon34,DankWank69,1 week ago,1493597249636,olivia newton john travolta,1,false,0,,,,,,
z13scda55ofsvjj0522cvfjhxpmmipvgc04,Josh,1 week ago,1493597249639,I died when Ned was shoving the taco in and out of the paper thing,0,false,0,,,,,,
